[Bus3683270.txt]
***************** Gold Standard: ***********************
 => Bob Nardelli:[3277,3289]; score:1.000000; title:Robert Nardelli; score:1.000000
	FP => Miami:[3898,3903]; score:1.000000; title:Miami,_Florida; score:0.746518
 => Huizenga:[3748,3756]; score:1.000000; title:Wayne_Huizenga; score:0.872093
	FP => Miami:[4161,4166]; score:1.000000; title:Miami,_Florida; score:0.746518
	FP => Terry:[1030,1035]; score:1.000000; title:Terry_Crews; score:0.461538
	FP => Saban:[222,227]; score:1.000000; title:Plough; score:1.000000
 => Norm Chow:[2844,2853]; score:1.000000; title:Norm_Chow; score:1.000000
 => Cam Cameron:[2755,2766]; score:1.000000; title:Cam_Cameron; score:1.000000
 => Tennessee Titans:[2805,2821]; score:1.000000; title:Tennessee_Titans; score:1.000000
	FP => Dolphins:[4528,4536]; score:1.000000; title:Dolphin; score:0.869623
 => Huizenga:[3093,3101]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => San Diego Chargers:[2714,2732]; score:1.000000; title:San_Diego_Chargers; score:1.000000
	FP => Nick:[1257,1261]; score:1.000000; title:Nick_Jonas; score:0.200657
 => Huizenga:[526,534]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Huizenga:[2316,2324]; score:1.000000; title:Wayne_Huizenga; score:0.872093
	FP => Dolphins:[1471,1479]; score:1.000000; title:Dolphin; score:0.869623
	FP => Saban:[1404,1409]; score:1.000000; title:Plough; score:1.000000
	FP => Alabama:[1765,1772]; score:1.000000; title:Alabama; score:0.711030
	FP => Dolphins:[3521,3529]; score:1.000000; title:Dolphin; score:0.869623
	FP => Dolphins:[3649,3657]; score:1.000000; title:Dolphin; score:0.869623
	FP => Saban:[762,767]; score:1.000000; title:Plough; score:1.000000
	FP => Chicago:[2624,2631]; score:1.000000; title:Chicago; score:1.000000
	FP => Saban:[0,5]; score:1.000000; title:Plough; score:1.000000
	FP => AFC:[4557,4560]; score:1.000000; title:AFC; score:1.000000
	FP => Dolphins:[3004,3012]; score:1.000000; title:Dolphin; score:0.869623
	FP => Saban:[511,516]; score:1.000000; title:Plough; score:1.000000
 => Mike Shula:[1607,1617]; score:1.000000; title:Mike_Shula; score:1.000000
	FP => Alabama:[2411,2418]; score:1.000000; title:Alabama; score:0.711030
 => Daunte Culpepper:[4080,4096]; score:1.000000; title:Daunte_Culpepper; score:1.000000
	FP => Miami:[421,426]; score:1.000000; title:Miami,_Florida; score:0.746518
 => Russ Grimm:[2889,2899]; score:1.000000; title:Russ_Grimm; score:1.000000
	FP => Saban:[1010,1015]; score:1.000000; title:Plough; score:1.000000
 => Jim Caldwell:[2791,2803]; score:1.000000; title:Jim_Caldwell_(American_football); score:0.717822
	FP => Alabama:[241,248]; score:1.000000; title:Alabama; score:0.711030
 => Mike Sherman:[2700,2712]; score:1.000000; title:Mike_Sherman; score:1.000000
 => Nick Saban:[133,143]; score:1.000000; title:Nick_Saban; score:1.000000
	FP => DAVIE:[119,124]; score:1.000000; title:Davie; score:1.000000
 => Dan Marino:[4230,4240]; score:1.000000; title:Dan_Marino; score:1.000000
	FP => Saban:[909,914]; score:1.000000; title:Plough; score:1.000000
 => Huizenga:[629,637]; score:1.000000; title:Wayne_Huizenga; score:0.872093
	FP => Saban:[1674,1679]; score:1.000000; title:Plough; score:1.000000
 => Jimmy Johnson:[2134,2147]; score:1.000000; title:Jimmy_Johnson_(American_football_coach); score:1.000000
	FP => Saban:[654,659]; score:1.000000; title:Plough; score:1.000000
 => Atlanta Falcons:[3596,3611]; score:1.000000; title:Atlanta_Falcons; score:1.000000
	FP => Joe Bailey:[3435,3445]; score:1.000000; title:Joseph_Bailey_(author); score:0.423077
 => Wayne Huizenga:[433,447]; score:1.000000; title:Wayne_Huizenga; score:0.998395
	FP => Saban:[4360,4365]; score:1.000000; title:Plough; score:1.000000
	FP => Arizona Cardinals:[3574,3591]; score:1.000000; title:List_of_Arizona_Cardinals_seasons; score:1.000000
	FP => Green Bay:[2679,2688]; score:1.000000; title:Green_Bay,_Wisconsin; score:0.475701
 => Huizenga:[2026,2034]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Huizenga:[2922,2930]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => NFL:[4384,4387]; score:1.000000; title:National_Football_League; score:0.927220
 => Huizenga:[4585,4593]; score:1.000000; title:Wayne_Huizenga; score:0.872093
	FP => Johnson:[2184,2191]; score:1.000000; title:Johnson_(composer); score:0.006891
	FP => Tide:[2387,2391]; score:1.000000; title:Terrorist_Identities_Datamart_Environment; score:0.973913
 => Don Shula:[2092,2101]; score:1.000000; title:Don_Shula; score:1.000000
	FP => Shula:[3876,3881]; score:1.000000; title:Don_Shula; score:0.555874
 => LSU:[1445,1448]; score:1.000000; title:Louisiana_State_University; score:1.000000
	FP => Indianapolis:[2768,2780]; score:1.000000; title:Indianapolis,_Indiana; score:0.714164
	FP => ESPN:[341,345]; score:1.000000; title:ESPN_(United_States); score:0.662026
 => Pittsburgh Steelers:[2858,2877]; score:1.000000; title:Pittsburgh_Steelers; score:1.000000
	FP => Nick:[1235,1239]; score:1.000000; title:Nick_Jonas; score:0.200657
 => Rich Rodriguez:[2438,2452]; score:1.000000; title:Rich_Rodriguez; score:1.000000
	FP => Oklahoma State:[2521,2535]; score:1.000000; title:Government_of_Oklahoma; score:1.000000
	FP => Saban:[1580,1585]; score:1.000000; title:Plough; score:1.000000
 => Independence Bowl:[2543,2560]; score:1.000000; title:Independence_Bowl; score:1.000000
	FP => Saban:[2986,2991]; score:1.000000; title:Plough; score:1.000000
 => Miami Dolphins:[299,313]; score:1.000000; title:Miami_Dolphins; score:1.000000
 => Huizenga:[1619,1627]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Alabama:[26,33]; score:1.000000; title:Alabama; score:0.711030
 => Huizenga:[847,855]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Huizenga:[971,979]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Ron Rivera:[2660,2670]; score:1.000000; title:Ron_Rivera; score:0.943942
	FP => Saban:[2342,2347]; score:1.000000; title:Plough; score:1.000000
	FP => Saban:[2365,2370]; score:1.000000; title:Plough; score:1.000000
	FP => Dolphins:[4735,4743]; score:1.000000; title:Dolphin; score:0.869623
	FP => Nick:[1084,1088]; score:1.000000; title:Nick_Jonas; score:0.200657
	FP => Saban:[1728,1733]; score:1.000000; title:Plough; score:1.000000
	FP => Alabama:[1833,1840]; score:1.000000; title:Alabama; score:0.711030
	FP => Saban:[2238,2243]; score:1.000000; title:Plough; score:1.000000
 => LSU:[3018,3021]; score:1.000000; title:Louisiana_State_University; score:1.000000
	FP => Saban:[2610,2615]; score:1.000000; title:Plough; score:1.000000
 => Huizenga:[1211,1219]; score:1.000000; title:Wayne_Huizenga; score:0.872093
 => Tuscaloosa:[835,845]; score:1.000000; title:Tuscaloosa,_Alabama; score:1.000000
	FP => Dolphins:[1797,1805]; score:1.000000; title:Dolphin; score:0.869623
P/R/F:0.40625/0.41935483/0.41269845; tpCount:39.0; fpCount:57.0; fnCount:54.0
[Ent16444023.txt]
***************** Gold Standard: ***********************
	FN => Diaz:[12,16]; score:1.000000; title:Cameron Diaz; score:1.000000
 => Vail:[265,269]; score:1.000000; title:Vail, Colorado; score:1.000000
 => Saturday Night Live:[544,563]; score:1.000000; title:Saturday Night Live; score:1.000000
	FN => N' Sync:[383,390]; score:1.000000; title:'N Sync; score:1.000000
 => Veronica Finn:[752,765]; score:1.000000; title:Veronica Finn; score:1.000000
	FN => N' Sync:[45,52]; score:1.000000; title:'N Sync; score:1.000000
	FN => Star:[214,218]; score:1.000000; title:Star (magazine); score:1.000000
 => Cameron Diaz:[123,135]; score:1.000000; title:Cameron Diaz; score:1.000000
 => Christmas:[236,245]; score:1.000000; title:Christmas; score:1.000000
	FN => Timberlake:[284,294]; score:1.000000; title:Justin Timberlake; score:1.000000
	FN => Justin Timberlake:[101,118]; score:1.000000; title:Justin Timberlake; score:1.000000
	FN => Timberlake:[0,10]; score:1.000000; title:Justin Timberlake; score:1.000000
	FN => Diaz:[220,224]; score:1.000000; title:Cameron Diaz; score:1.000000
	FN => Timberlake:[578,588]; score:1.000000; title:Justin Timberlake; score:1.000000
	FN => Timberlake:[706,716]; score:1.000000; title:Justin Timberlake; score:1.000000
	FN => Star magazine:[183,196]; score:1.000000; title:Star (magazine); score:1.000000
	FN => Diaz:[569,573]; score:1.000000; title:Cameron Diaz; score:1.000000
 => Britney Spears:[822,836]; score:1.000000; title:Britney Spears; score:1.000000
	FN => Colo.:[271,276]; score:1.000000; title:Colorado; score:1.000000
 => Memphis:[325,332]; score:1.000000; title:Memphis, Tennessee; score:1.000000
 => Lou Pearlman:[940,952]; score:1.000000; title:Lou Pearlman; score:1.000000
 => Innosense:[899,908]; score:1.000000; title:Innosense (band); score:1.000000
	FN => Kids' Choice Awards:[650,669]; score:1.000000; title:Nickelodeon Kids' Choice Awards; score:1.000000

************************ System Result: ***************************
 => Vail:[265,269]; score:1.000000; title:Vail,_Colorado; score:1.000000
	FP => Justin Timberlake:[101,118]; score:1.000000; title:Timberlake; score:1.000000
 => Cameron Diaz:[123,135]; score:1.000000; title:Cameron_Diaz; score:1.000000
 => Innosense:[899,908]; score:1.000000; title:Innosense; score:0.869347
 => Christmas:[236,245]; score:1.000000; title:Christmas; score:0.904976
	FP => Diaz:[569,573]; score:1.000000; title:Diaz; score:0.666667
	FP => Diaz:[220,224]; score:1.000000; title:Diaz; score:0.666667
 => Veronica Finn:[752,765]; score:1.000000; title:Innosense; score:1.000000
	FP => Timberlake:[578,588]; score:1.000000; title:Automotive_industry; score:1.000000
	FP => Timberlake:[706,716]; score:1.000000; title:Automotive_industry; score:1.000000
 => Britney Spears:[822,836]; score:1.000000; title:Britney_Spears; score:1.000000
	FP => Colo.:[271,276]; score:1.000000; title:List_of_U.S._state_abbreviations; score:0.734568
 => Night Live:[553,563]; score:1.000000; title:Saturday_Night_Live; score:0.600000
 => Memphis:[325,332]; score:1.000000; title:Memphis,_Tennessee; score:0.565360
	FP => Finn:[838,842]; score:1.000000; title:Finn; score:0.223007
	FP => Spears:[847,853]; score:1.000000; title:Spear; score:0.678166
 => Lou Pearlman:[940,952]; score:1.000000; title:Lou_Pearlman; score:1.000000
	FP => Timberlake:[0,10]; score:1.000000; title:Automotive_industry; score:1.000000
	FP => Diaz:[12,16]; score:1.000000; title:Diaz; score:0.666667
	FP => Timberlake:[284,294]; score:1.000000; title:Automotive_industry; score:1.000000
	FP => Star:[214,218]; score:1.000000; title:Steroidogenic_acute_regulatory_protein; score:1.000000
P/R/F:0.42857143/0.39130434/0.40909094; tpCount:9.0; fpCount:12.0; fnCount:14.0
[TvN16442342.txt]
***************** Gold Standard: ***********************
 => Sago Mine:[1281,1290]; score:1.000000; title:Sago Mine disaster; score:1.000000
 => West Virginia:[701,714]; score:1.000000; title:West Virginia; score:1.000000
 => West Virginia:[348,361]; score:1.000000; title:West Virginia; score:1.000000
	FN => Sago:[690,694]; score:1.000000; title:Sago Mine disaster; score:1.000000
 => Sago Mine accident:[62,80]; score:1.000000; title:Sago Mine disaster; score:1.000000
	FN => W. Va:[269,274]; score:1.000000; title:West Virginia; score:1.000000
	FN => Sago:[1615,1619]; score:1.000000; title:Sago Mine disaster; score:1.000000
 => West Virginia:[1265,1278]; score:1.000000; title:West Virginia; score:1.000000
 => Sago Mine:[242,251]; score:1.000000; title:Sago Mine disaster; score:1.000000
 => Randal McCloy:[371,384]; score:1.000000; title:Randal McCloy; score:1.000000
 => BUCKHANNON:[118,128]; score:1.000000; title:Buckhannon, West Virginia; score:1.000000
 => W. Va:[130,135]; score:1.000000; title:West Virginia; score:1.000000
 => U.S.:[0,4]; score:1.000000; title:United States; score:1.000000
 => Mine Safety and Health Administration:[1219,1256]; score:1.000000; title:Mine Safety and Health Administration; score:1.000000
 => Buckhannon:[257,267]; score:1.000000; title:Buckhannon, West Virginia; score:1.000000
 => United Mine Workers of America:[2173,2203]; score:1.000000; title:United Mine Workers; score:1.000000

************************ System Result: ***************************
 => Sago Mine:[1281,1290]; score:1.000000; title:Sago_Mine_disaster; score:1.000000
	FP => Sago:[1615,1619]; score:1.000000; title:Sago; score:1.000000
 => West Virginia:[701,714]; score:1.000000; title:West_Virginia; score:0.653909
 => Sago Mine:[62,71]; score:1.000000; title:Sago_Mine_disaster; score:1.000000
 => West Virginia:[348,361]; score:1.000000; title:West_Virginia; score:0.653909
 => West Virginia:[1265,1278]; score:1.000000; title:West_Virginia; score:0.653909
 => Sago Mine:[242,251]; score:1.000000; title:Sago_Mine_disaster; score:1.000000
 => Randal McCloy:[371,384]; score:1.000000; title:Sago_Mine_disaster; score:1.000000
	FP => McAteer:[1369,1376]; score:1.000000; title:McAteer; score:1.000000
 => BUCKHANNON:[118,128]; score:1.000000; title:Buckhannon,_West_Virginia; score:0.994924
	FP => Sago:[690,694]; score:1.000000; title:Sago; score:1.000000
 => W. Va.:[130,136]; score:1.000000; title:West_Virginia; score:0.777778
 => U.S.:[0,4]; score:1.000000; title:United_States; score:0.803799
 => Mine Safety and Health Administration:[1219,1256]; score:1.000000; title:Mine_Safety_and_Health_Administration; score:1.000000
 => Buckhannon:[257,267]; score:1.000000; title:Buckhannon,_West_Virginia; score:0.994924
 => United Mine Workers of America:[2173,2203]; score:1.000000; title:United_Mine_Workers; score:1.000000
P/R/F:0.8125/0.8125/0.8125; tpCount:13.0; fpCount:3.0; fnCount:3.0
[Wor16447201.txt]
***************** Gold Standard: ***********************
 => Ganges:[1110,1116]; score:1.000000; title:Ganges River; score:1.000000
 => Ardh Kumbh Mela:[421,436]; score:1.000000; title:Ardh Kumbh Mela; score:1.000000
 => India:[135,140]; score:1.000000; title:India; score:1.000000
 => Maha Kumbh Mela:[992,1007]; score:1.000000; title:Kumbh Mela; score:1.000000
 => Vishnu:[2545,2551]; score:1.000000; title:Vishnu; score:1.000000
 => Ganges:[608,614]; score:1.000000; title:Ganges River; score:1.000000
 => West Bengal:[1597,1608]; score:1.000000; title:West Bengal; score:1.000000
 => Allahabad:[657,666]; score:1.000000; title:Allahabad; score:1.000000
 => Maha Kumbh Mela:[2969,2984]; score:1.000000; title:Kumbh Mela; score:1.000000
 => Garuda:[2507,2513]; score:1.000000; title:Garuda; score:1.000000
	FN => Hindu god:[2535,2544]; score:1.000000; title:Hindu deities; score:1.000000
 => Maha Kumbh:[2948,2958]; score:1.000000; title:Maha Kumbh; score:1.000000
 => Hindi:[2440,2445]; score:1.000000; title:Hindi; score:1.000000
	FN => Indian army:[2314,2325]; score:1.000000; title:Indian army; score:1.000000
	FN => Hindu scriptures:[808,824]; score:1.000000; title:Hindu scripture; score:1.000000
	FN => Kumbh:[2055,2060]; score:1.000000; title:Kumbh Mela; score:1.000000
 => Yamuna:[620,626]; score:1.000000; title:Yamuna; score:1.000000
 => Ganges:[1847,1853]; score:1.000000; title:Ganges River; score:1.000000
 => Allahabad:[2422,2431]; score:1.000000; title:Allahabad; score:1.000000
 => Kumbh Mela:[1505,1515]; score:1.000000; title:Kumbh Mela; score:1.000000
 => Ganges river:[255,267]; score:1.000000; title:Ganges River; score:1.000000
 => Garuda:[2663,2669]; score:1.000000; title:Garuda; score:1.000000
 => Maha Kumbh Mela:[2756,2771]; score:1.000000; title:Kumbh Mela; score:1.000000
	FN => Rama Devi:[2071,2080]; score:1.000000; title:Rama Devi; score:1.000000
 => Kumbh Mela:[1885,1895]; score:1.000000; title:Kumbh Mela; score:1.000000
 => ALLAHABAD:[124,133]; score:1.000000; title:Allahabad; score:1.000000
	FN => northern India:[271,285]; score:1.000000; title:North India; score:1.000000
	FN => Kumbh:[2166,2171]; score:1.000000; title:Kumbh Mela; score:1.000000
 => Guinness Book of Records:[3032,3056]; score:1.000000; title:Guinness World Records; score:1.000000
 => Allahabad:[2100,2109]; score:1.000000; title:Allahabad; score:1.000000
 => Madhya Pradesh:[1816,1830]; score:1.000000; title:Madhya Pradesh; score:1.000000
 => Ganges:[17,23]; score:1.000000; title:Ganges River; score:1.000000
 => Uttar Pradesh:[2465,2478]; score:1.000000; title:Uttar Pradesh; score:1.000000

************************ System Result: ***************************
	FP => God:[2013,2016]; score:1.000000; title:God; score:0.760899
 => Ardh Kumbh Mela:[421,436]; score:1.000000; title:Kumbh_Mela; score:1.000000
	FP => Indian:[1581,1587]; score:1.000000; title:India; score:0.376254
 => India:[135,140]; score:1.000000; title:India; score:1.000000
 => Maha Kumbh Mela:[992,1007]; score:1.000000; title:Kumbh_Mela; score:1.000000
 => Vishnu:[2545,2551]; score:1.000000; title:Vishnu; score:1.000000
 => West Bengal:[1597,1608]; score:1.000000; title:West_Bengal; score:1.000000
 => Allahabad:[657,666]; score:1.000000; title:Allahabad; score:1.000000
 => Maha Kumbh Mela:[2969,2984]; score:1.000000; title:Kumbh_Mela; score:1.000000
 => Garuda:[2507,2513]; score:1.000000; title:Garuda; score:0.939394
 => Ganges:[1847,1853]; score:1.000000; title:Ganges; score:1.000000
 => Hindi:[2440,2445]; score:1.000000; title:Hindi; score:0.915082
	FP => Rama Devi:[2071,2080]; score:1.000000; title:V.S._Ramadevi; score:1.000000
	FP => India:[280,285]; score:1.000000; title:India; score:1.000000
 => Ganges:[255,261]; score:1.000000; title:Ganges; score:1.000000
	FP => Pilgrims:[46,54]; score:1.000000; title:Pilgrim; score:0.971020
 => Yamuna:[620,626]; score:1.000000; title:Yamuna; score:0.992235
	FP => Hindus:[165,171]; score:1.000000; title:Hinduism; score:0.978089
	FP => God:[1244,1247]; score:1.000000; title:God; score:0.760899
	FP => Shakuntala:[1699,1709]; score:1.000000; title:Shakuntala; score:0.816623
 => Allahabad:[2422,2431]; score:1.000000; title:Allahabad; score:1.000000
 => Kumbh Mela:[1505,1515]; score:1.000000; title:Kumbh_Mela; score:1.000000
 => Garuda:[2663,2669]; score:1.000000; title:Garuda; score:0.939394
 => Maha Kumbh Mela:[2756,2771]; score:1.000000; title:Kumbh_Mela; score:1.000000
	FP => Indian:[2314,2320]; score:1.000000; title:India; score:0.376254
 => Kumbh Mela:[1885,1895]; score:1.000000; title:Kumbh_Mela; score:1.000000
 => ALLAHABAD:[124,133]; score:1.000000; title:Allahabad; score:1.000000
	FP => Indian:[1800,1806]; score:1.000000; title:India; score:0.376254
 => Guinness Book of Records:[3032,3056]; score:1.000000; title:Guinness_World_Records; score:1.000000
 => Ganges:[17,23]; score:1.000000; title:Ganges; score:1.000000
	FP => God:[1996,1999]; score:1.000000; title:God; score:0.760899
 => Allahabad:[2100,2109]; score:1.000000; title:Allahabad; score:1.000000
	FP => Kumbh:[2055,2060]; score:1.000000; title:Kumbh; score:1.000000
 => Madhya Pradesh:[1816,1830]; score:1.000000; title:Madhya_Pradesh; score:1.000000
 => Ganges:[1110,1116]; score:1.000000; title:Ganges; score:1.000000
	FP => India:[375,380]; score:1.000000; title:India; score:1.000000
 => Ganges:[608,614]; score:1.000000; title:Ganges; score:1.000000
 => Uttar Pradesh:[2465,2478]; score:1.000000; title:Uttar_Pradesh; score:1.000000
	FP => Hindu:[2535,2540]; score:1.000000; title:Hindu; score:0.571463
 => Maha Kumbh:[2948,2958]; score:1.000000; title:Kumbh_Mela; score:1.000000
	FP => Kumbh:[2166,2171]; score:1.000000; title:Kumbh; score:1.000000
	FP => Hindu:[808,813]; score:1.000000; title:Hindu; score:0.571463
P/R/F:0.61904764/0.7878788/0.6933334; tpCount:26.0; fpCount:16.0; fnCount:7.0
[Tra16454203.txt]
***************** Gold Standard: ***********************
 => Heathrow:[958,966]; score:1.000000; title:Heathrow, London; score:1.000000
	FN => BA:[1345,1347]; score:1.000000; title:British Airways; score:1.000000
	FN => BA:[817,819]; score:1.000000; title:British Airways; score:1.000000
	FN => BA:[468,470]; score:1.000000; title:British Airways; score:1.000000
 => LONDON:[124,130]; score:1.000000; title:London; score:1.000000
 => Heathrow:[598,606]; score:1.000000; title:Heathrow, London; score:1.000000
 => London's Heathrow Airport:[73,98]; score:1.000000; title:London Heathrow Airport; score:1.000000
 => Heathrow:[1205,1213]; score:1.000000; title:Heathrow, London; score:1.000000
 => London's Heathrow Airport:[234,259]; score:1.000000; title:London Heathrow Airport; score:1.000000
 => British Airways:[411,426]; score:1.000000; title:British Airways; score:1.000000
	FN => BA:[640,642]; score:1.000000; title:British Airways; score:1.000000

************************ System Result: ***************************
 => Heathrow Airport:[243,259]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
 => LONDON:[124,130]; score:1.000000; title:London; score:1.000000
	FP => Terminal:[394,402]; score:1.000000; title:Terminal_(album); score:0.411765
	FP => BA:[1345,1347]; score:1.000000; title:Bachelor_of_Arts; score:0.481535
	FP => Terminal:[624,632]; score:1.000000; title:Terminal_(album); score:0.411765
	FP => Terminal:[1424,1432]; score:1.000000; title:Terminal_(album); score:0.411765
 => Heathrow Airport:[82,98]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
	FP => BA:[640,642]; score:1.000000; title:Bachelor_of_Arts; score:0.481535
 => British Airways:[411,426]; score:1.000000; title:British_Airways; score:1.000000
	FP => Terminals:[1368,1377]; score:1.000000; title:Computer_terminal; score:0.589425
	FP => Christmas:[751,760]; score:1.000000; title:Christmas; score:0.904976
	FP => Heathrow:[383,391]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
	FP => Terminal:[1014,1022]; score:1.000000; title:Terminal_(album); score:0.411765
 => Heathrow:[958,966]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
	FP => BA:[817,819]; score:1.000000; title:Bachelor_of_Arts; score:0.481535
	FP => Terminal:[803,811]; score:1.000000; title:Terminal_(album); score:0.411765
 => Heathrow:[598,606]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
	FP => BA:[468,470]; score:1.000000; title:Bachelor_of_Arts; score:0.481535
	FP => Terminal:[609,617]; score:1.000000; title:Terminal_(album); score:0.411765
 => Heathrow:[1205,1213]; score:1.000000; title:London_Heathrow_Airport; score:1.000000
P/R/F:0.35/0.6363636/0.4516129; tpCount:7.0; fpCount:13.0; fnCount:4.0
[Tec16451635.txt]
***************** Gold Standard: ***********************
 => China:[22,27]; score:1.000000; title:People's Republic of China; score:1.000000
 => Shaanxi:[1071,1078]; score:1.000000; title:Shaanxi; score:1.000000
 => Sichuan:[721,728]; score:1.000000; title:Sichuan; score:1.000000
 => State Forestry Administration:[393,422]; score:1.000000; title:State Forestry Administration; score:1.000000
 => China:[1018,1023]; score:1.000000; title:People's Republic of China; score:1.000000
 => Chongqing:[917,926]; score:1.000000; title:Chongqing; score:1.000000
 => China:[189,194]; score:1.000000; title:People's Republic of China; score:1.000000
 => China:[572,577]; score:1.000000; title:People's Republic of China; score:1.000000
 => Sichuan:[1035,1042]; score:1.000000; title:Sichuan; score:1.000000
 => Xinhua News Agency:[452,470]; score:1.000000; title:Xinhua News Agency; score:1.000000
 => China:[526,531]; score:1.000000; title:People's Republic of China; score:1.000000
	FN => BEIJING:[96,103]; score:1.000000; title:Beijing; score:1.000000

************************ System Result: ***************************
 => Shaanxi:[1071,1078]; score:1.000000; title:Shaanxi; score:1.000000
 => Xinhua News Agency:[452,470]; score:1.000000; title:Xinhua_News_Agency; score:1.000000
	FP => Chengdu Research Base:[829,850]; score:1.000000; title:Chengdu_Research_Base_of_Giant_Panda_Breeding; score:1.000000
 => China:[526,531]; score:1.000000; title:China; score:1.000000
	FP => Wolong Giant Panda Protection and Research Center:[765,814]; score:1.000000; title:Wolong_National_Nature_Reserve; score:1.000000
 => Sichuan:[721,728]; score:1.000000; title:Sichuan; score:1.000000
 => China:[22,27]; score:1.000000; title:China; score:1.000000
 => State Forestry Administration:[393,422]; score:1.000000; title:State_Forestry_Administration_of_the_People's_Republic_of_China; score:1.000000
 => Chongqing:[917,926]; score:1.000000; title:Chongqing; score:1.000000
 => Sichuan:[1035,1042]; score:1.000000; title:Sichuan; score:1.000000
 => China:[1018,1023]; score:1.000000; title:China; score:1.000000
 => China:[189,194]; score:1.000000; title:China; score:1.000000
 => China:[572,577]; score:1.000000; title:China; score:1.000000
P/R/F:0.84615386/0.9166667/0.88; tpCount:11.0; fpCount:2.0; fnCount:1.0
[USN16444287.txt]
***************** Gold Standard: ***********************
 => Alzenau:[2296,2303]; score:1.000000; title:Alzenau; score:1.000000
 => Las Vegas:[1947,1956]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => Calif.:[133,139]; score:1.000000; title:California; score:1.000000
 => Feinstein:[3182,3191]; score:1.000000; title:Dianne Feinstein; score:1.000000
	FN => Washington:[2451,2461]; score:1.000000; title:Federal government of the United States; score:1.000000
 => Frankfurt:[3864,3873]; score:1.000000; title:Frankfurt; score:1.000000
 => Minneapolis:[1420,1431]; score:1.000000; title:Minneapolis; score:1.000000
 => Dianne Feinstein:[3088,3104]; score:1.000000; title:Dianne Feinstein; score:1.000000
	FN => U.S. military:[3405,3418]; score:1.000000; title:Military of the United States; score:1.000000
 => McCarran International Airport:[1817,1847]; score:1.000000; title:McCarran International Airport; score:1.000000
 => South Africa:[1285,1297]; score:1.000000; title:South Africa; score:1.000000
	FN => Central California:[2056,2074]; score:1.000000; title:Central California; score:1.000000
 => North Las Vegas:[2646,2661]; score:1.000000; title:North Las Vegas, Nevada; score:1.000000
 => US Airways:[1397,1407]; score:1.000000; title:US Airways; score:1.000000
 => U.S.:[12,16]; score:1.000000; title:United States; score:1.000000
	FN => CAIR:[1698,1702]; score:1.000000; title:Council on American-Islamic Relations; score:1.000000
 => California:[666,676]; score:1.000000; title:California; score:1.000000
 => Frankfurt:[488,497]; score:1.000000; title:Frankfurt; score:1.000000
 => U.S. Customs and Border Protection:[843,877]; score:1.000000; title:U.S. Customs and Border Protection; score:1.000000
 => Las Vegas:[501,510]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => FBI:[2517,2520]; score:1.000000; title:Federal Bureau of Investigation; score:1.000000
 => Condor Airlines:[1791,1806]; score:1.000000; title:Condor Airlines; score:1.000000
 => Bakersfield:[568,579]; score:1.000000; title:Bakersfield, California; score:1.000000
	FN => Las Vegas:[112,121]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => New Year:[2004,2012]; score:1.000000; title:New Year; score:1.000000
 => FBI:[2971,2974]; score:1.000000; title:Federal Bureau of Investigation; score:1.000000
	FN => Phoenix:[1435,1442]; score:1.000000; title:Phoenix, Arizona; score:1.000000
 => U.S.:[377,381]; score:1.000000; title:United States; score:1.000000
 => Las Vegas:[3000,3009]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => Iraq:[1513,1517]; score:1.000000; title:Iraq; score:1.000000
	FN => FRESNO:[125,131]; score:1.000000; title:Fresno, California; score:1.000000
 => U.S. Immigration and Customs Enforcement:[2874,2914]; score:1.000000; title:U.S. Immigration and Customs Enforcement; score:1.000000
	FN => Islamic scholar:[1264,1279]; score:1.000000; title:List of Islamic studies scholars; score:1.000000
 => Las Vegas:[270,279]; score:1.000000; title:Las Vegas, Nevada; score:1.000000
 => California:[581,591]; score:1.000000; title:California; score:1.000000
 => San Francisco International Airport:[1318,1353]; score:1.000000; title:San Francisco International Airport; score:1.000000
 => U.S.:[2790,2794]; score:1.000000; title:United States; score:1.000000

************************ System Result: ***************************
 => Frankfurt:[3864,3873]; score:1.000000; title:Frankfurt_am_Main; score:0.784255
	FP => U.S.:[1501,1505]; score:1.000000; title:United_States; score:0.803799
	FP => Arabic:[2199,2205]; score:1.000000; title:Arabic_language; score:1.000000
	FP => Muslims:[1563,1570]; score:1.000000; title:Muslim; score:0.825388
 => McCarran International Airport:[1817,1847]; score:1.000000; title:McCarran_International_Airport; score:1.000000
	FP => Mulligan:[3364,3372]; score:1.000000; title:Mulligan; score:0.991424
