[Bus3683270.txt]
***************** Gold Standard: ***********************
	FN => ISM:[1667,3]; score:1.000000
	FN => Pfeiffer:[2610,8]; score:1.000000
 => Bayh:[2223,4]; score:1.000000
	FN => Iraq:[751,4]; score:1.000000
 => Senate:[2103,6]; score:1.000000
	FN => Pfeiffer:[2810,8]; score:1.000000
 => Indiana:[2075,7]; score:1.000000
 => Iraq:[892,4]; score:1.000000
	FN => Boomer:[2689,6]; score:1.000000
	FN => President George W. Bush:[468,24]; score:1.000000
 => Richard Nixon:[1258,13]; score:1.000000
 => Bill Clinton:[2954,12]; score:1.000000
 => Nixon:[1315,5]; score:1.000000
 => Washington:[2250,10]; score:1.000000
	FN => Positively American:[3443,19]; score:1.000000
 => Bush:[2885,4]; score:1.000000
 => Vietnam:[2795,7]; score:1.000000
	FN => Pfeiffer:[3022,8]; score:1.000000
 => Gerald Ford:[1203,11]; score:1.000000
 => Evan Bayh:[1908,9]; score:1.000000
 => Bayh:[2320,4]; score:1.000000
 => Washington:[1433,10]; score:1.000000
 => Ford:[1301,4]; score:1.000000
 => Washington:[1694,10]; score:1.000000
 => Jimmy Carter:[1379,12]; score:1.000000
 => New York:[3488,8]; score:1.000000
	FN => Bush:[862,4]; score:1.000000
	FN => American people:[1482,15]; score:1.000000
 => Charles Schumer:[3469,15]; score:1.000000

************************ System Result: ***************************
 => Washington:[1771,10]; score:1.000000
	FP => American:[44,8]; score:1.000000
 => Schumer:[3660,7]; score:1.000000
	FP => Pfeiffer:[2610,8]; score:1.000000
	FP => troops:[880,6]; score:1.000000
 => Bayh:[2223,4]; score:1.000000
	FP => experience:[1782,10]; score:1.000000
	FP => opening:[3155,7]; score:1.000000
	FP => peanut:[1395,6]; score:1.000000
	FP => Americans:[791,9]; score:1.000000
	FP => middle class:[3258,12]; score:1.000000
	FP => Boomer:[2937,6]; score:1.000000
	FP => farmer:[1402,6]; score:1.000000
	FP => American:[3645,8]; score:1.000000
	FP => sense:[2717,5]; score:1.000000
	FP => library:[1633,7]; score:1.000000
	FP => answer:[2944,6]; score:1.000000
	FP => Boomer:[2689,6]; score:1.000000
	FP => voters:[385,6]; score:1.000000
	FP => culture:[2658,7]; score:1.000000
	FP => war in Iraq:[744,11]; score:1.000000
	FP => handicap:[2119,8]; score:1.000000
	FP => country:[616,7]; score:1.000000
	FP => issues:[2696,6]; score:1.000000
	FP => life:[3271,4]; score:1.000000
	FP => spending:[1612,8]; score:1.000000
	FP => middle class:[3536,12]; score:1.000000
	FP => ideological:[495,11]; score:1.000000
	FP => time:[458,4]; score:1.000000
	FP => main:[202,4]; score:1.000000
	FP => son:[2028,3]; score:1.000000
	FP => experience:[1817,10]; score:1.000000
	FP => capital:[2168,7]; score:1.000000
	FP => congenital:[3101,10]; score:1.000000
	FP => Voters:[2969,6]; score:1.000000
	FP => counterpoint:[1503,12]; score:1.000000
	FP => elections:[2364,9]; score:1.000000
	FP => deep:[2010,4]; score:1.000000
	FP => candidate:[1343,9]; score:1.000000
	FP => megalomania:[1283,11]; score:1.000000
	FP => fearful:[639,7]; score:1.000000
	FP => politically:[521,11]; score:1.000000
 => Charles Schumer:[3469,15]; score:1.000000
	FP => strong:[2215,6]; score:1.000000
	FP => career:[1193,6]; score:1.000000
	FP => case:[2279,4]; score:1.000000
	FP => leaders:[651,7]; score:1.000000
 => John Kerry:[2864,10]; score:1.000000
	FP => grown up:[2927,8]; score:1.000000
	FP => Americans:[2129,9]; score:1.000000
	FP => Americans:[1363,9]; score:1.000000
	FP => details:[1682,7]; score:1.000000
	FP => preferences:[22,11]; score:1.000000
	FP => leader:[946,6]; score:1.000000
	FP => failure:[916,7]; score:1.000000
	FP => country:[2452,7]; score:1.000000
	FP => governmental:[3581,12]; score:1.000000
	FP => nation.:[412,7]; score:1.000000
	FP => family:[3771,6]; score:1.000000
	FP => middle class:[3073,12]; score:1.000000
	FP => American:[3454,8]; score:1.000000
	FP => idea:[763,4]; score:1.000000
	FP => president:[96,9]; score:1.000000
	FP => beliefs:[672,7]; score:1.000000
	FP => money:[3297,5]; score:1.000000
 => Richard Nixon:[1258,13]; score:1.000000
	FP => presidential:[9,12]; score:1.000000
	FP => Voters:[1731,6]; score:1.000000
	FP => boy governor:[2058,12]; score:1.000000
	FP => dangers:[933,7]; score:1.000000
	FP => evidence:[904,8]; score:1.000000
	FP => Americans:[2410,9]; score:1.000000
	FP => mid:[1060,3]; score:1.000000
	FP => direction:[3691,9]; score:1.000000
	FP => voters:[1225,6]; score:1.000000
	FP => corrections:[1071,11]; score:1.000000
	FP => era:[3370,3]; score:1.000000
	FP => wanted:[1232,6]; score:1.000000
	FP => capital:[178,7]; score:1.000000
 => Evan Bayh:[1908,9]; score:1.000000
 => Bayh:[2320,4]; score:1.000000
	FP => type:[274,4]; score:1.000000
	FP => time:[3348,4]; score:1.000000
 => Ford:[1301,4]; score:1.000000
	FP => incumbent:[1147,9]; score:1.000000
	FP => Voters:[729,6]; score:1.000000
	FP => leadership:[1118,10]; score:1.000000
	FP => curiosity:[1662,9]; score:1.000000
	FP => president:[3711,9]; score:1.000000
	FP => family:[3549,6]; score:1.000000
 => New York:[3488,8]; score:1.000000
	FP => resume:[2015,6]; score:1.000000
	FP => Presidential elections:[1008,22]; score:1.000000
	FP => weaknesses:[1129,10]; score:1.000000
	FP => sentiment:[2186,9]; score:1.000000
	FP => president:[141,9]; score:1.000000
	FP => figure:[235,6]; score:1.000000
	FP => Sen.:[2859,4]; score:1.000000
 => Bush campaign:[2837,13]; score:1.000000
	FP => series:[3571,6]; score:1.000000
	FP => politicians:[356,11]; score:1.000000
	FP => Voters:[1536,6]; score:1.000000
	FP => work:[831,4]; score:1.000000
	FP => President George W. Bush:[468,24]; score:1.000000
 => Nixon:[1315,5]; score:1.000000
	FP => student:[999,7]; score:1.000000
 => Bush:[2885,4]; score:1.000000
	FP => mood:[3654,4]; score:1.000000
	FP => American:[1482,8]; score:1.000000
 => Vietnam:[2795,7]; score:1.000000
	FP => office:[1802,6]; score:1.000000
	FP => move on:[3051,7]; score:1.000000
	FP => Pfeiffer:[3022,8]; score:1.000000
	FP => business:[207,8]; score:1.000000
	FP => president:[1968,9]; score:1.000000
	FP => Bushes:[3087,6]; score:1.000000
	FP => long:[593,4]; score:1.000000
	FP => senator:[2037,7]; score:1.000000
 => Washington:[1433,10]; score:1.000000
	FP => work:[3412,4]; score:1.000000
	FP => leader:[282,6]; score:1.000000
	FP => series:[1050,6]; score:1.000000
 => Washington:[1694,10]; score:1.000000
	FP => view:[857,4]; score:1.000000
	FP => antidote:[1246,8]; score:1.000000
	FP => family:[3357,6]; score:1.000000
 => Jimmy Carter:[1379,12]; score:1.000000
	FP => boomer:[2337,6]; score:1.000000
	FP => sense:[323,5]; score:1.000000
	FP => experience:[1705,10]; score:1.000000
	FP => ideologues:[426,10]; score:1.000000
	FP => family:[3112,6]; score:1.000000
	FP => thinking:[1516,8]; score:1.000000
	FP => impervious:[690,10]; score:1.000000
	FP => book:[3437,4]; score:1.000000
	FP => holding:[1809,7]; score:1.000000
	FP => cultural:[3314,8]; score:1.000000
	FP => Sen.:[1903,4]; score:1.000000
	FP => voters:[53,6]; score:1.000000
	FP => address:[3607,7]; score:1.000000
 => Senate:[2103,6]; score:1.000000
	FP => Pfeiffer:[2810,8]; score:1.000000
	FP => paranoid:[1274,8]; score:1.000000
	FP => assaults:[3323,8]; score:1.000000
 => Indiana:[2075,7]; score:1.000000
	FP => Voters:[1084,6]; score:1.000000
	FP => voters:[2620,6]; score:1.000000
 => Iraq:[892,4]; score:1.000000
	FP => Evolving:[0,8]; score:1.000000
 => Bill Clinton:[2954,12]; score:1.000000
 => Washington:[2250,10]; score:1.000000
	FP => solution:[776,8]; score:1.000000
	FP => Voters:[838,6]; score:1.000000
	FP => these days:[1738,10]; score:1.000000
	FP => surge:[870,5]; score:1.000000
	FP => leaves:[3145,6]; score:1.000000
	FP => country:[298,7]; score:1.000000
	FP => Sen.:[3464,4]; score:1.000000
	FP => student:[3630,7]; score:1.000000
	FP => problem:[3119,7]; score:1.000000
 => Gerald Ford:[1203,11]; score:1.000000
	FP => change:[2384,6]; score:1.000000
	FP => 1960s:[2673,5]; score:1.000000
	FP => search:[83,6]; score:1.000000
	FP => party:[3187,5]; score:1.000000
	FP => era:[2994,3]; score:1.000000
	FP => hands:[1653,5]; score:1.000000
	FP => parents:[3384,7]; score:1.000000
	FP => pardoned:[1306,8]; score:1.000000
	FP => life:[1184,4]; score:1.000000
	FP => lie:[1471,3]; score:1.000000
P/R/F:0.13450292/0.6764706/0.22439022; tpCount:23.0; fpCount:148.0; fnCount:11.0
[Wor13259309.txt]
***************** Gold Standard: ***********************
	FN => Saddam Hussein:[368,14]; score:1.000000
 => U.S.:[4391,4]; score:1.000000
 => Saddam:[4333,6]; score:1.000000
	FN => Al-Sadr:[4302,7]; score:1.000000
 => MSNBC:[3852,5]; score:1.000000
	FN => BAGHDAD:[79,7]; score:1.000000
	FN => al-Maliki:[4370,9]; score:1.000000
 => US military:[4822,11]; score:1.000000
	FN => William Caldwell:[4416,16]; score:1.000000
 => Saddam:[2550,6]; score:1.000000
	FN => Mowaffak al-Rubaie:[2820,18]; score:1.000000
	FN => al-Faroon:[2332,9]; score:1.000000
 => Al-Maliki:[1309,9]; score:1.000000
	FN => Al-Arabiya:[3715,10]; score:1.000000
 => Internet:[1089,8]; score:1.000000
 => Muqtada:[4071,7]; score:1.000000
	FN => Caldwell:[5065,8]; score:1.000000
 => New York Times:[2577,14]; score:1.000000
	FN => AP:[2950,2]; score:1.000000
 => Muqtada:[4080,7]; score:1.000000
 => The Associated Press:[2014,20]; score:1.000000
 => Saddam:[4756,6]; score:1.000000
	FN => Al-Faroon:[3128,9]; score:1.000000
	FN => al-Faroon:[2619,9]; score:1.000000
 => Muqtada:[4089,7]; score:1.000000
	FN => Iraq:[88,4]; score:1.000000
	FN => Mowaffak al-Rubaie:[422,18]; score:1.000000
 => Web site:[2525,8]; score:1.000000
 => Maliki:[2844,6]; score:1.000000
 => Saddam:[3998,6]; score:1.000000
 => Al-Jazeera:[1059,10]; score:1.000000
	FN => Iraqi forces:[870,12]; score:1.000000
 => Iraq:[95,4]; score:1.000000
 => Sunnis:[4258,6]; score:1.000000
 => Saddam:[1442,6]; score:1.000000
 => Saddam:[935,6]; score:1.000000
	FN => Times:[2888,5]; score:1.000000
 => Muqtada al-Sadr:[4114,15]; score:1.000000
 => Saddam:[553,6]; score:1.000000
 => U.S. military:[1489,13]; score:1.000000
 => U.S. military:[4436,13]; score:1.000000
	FN => Iraq:[4715,4]; score:1.000000
 => Saddam:[3377,6]; score:1.000000
 => Associated Press:[1148,16]; score:1.000000
 => Al-Jazeera:[2498,10]; score:1.000000
 => Saddam:[1986,6]; score:1.000000
 => NBC News:[133,8]; score:1.000000
	FN => al-Maliki:[3046,9]; score:1.000000
	FN => Mowaffak al-Rubaie:[1872,18]; score:1.000000
	FN => Hussein:[2733,7]; score:1.000000
	FN => al-Rubaie:[2927,9]; score:1.000000
 => Mahdi Army:[4178,10]; score:1.000000
 => Nouri al-Maliki:[1214,15]; score:1.000000
 => United States:[1534,13]; score:1.000000
 => Najaf:[3064,5]; score:1.000000
	FN => Saddam Hussein:[227,14]; score:1.000000
	FN => al-Rubaie:[1791,9]; score:1.000000
 => U.S. forces:[4545,11]; score:1.000000
 => Al-Maliki:[0,9]; score:1.000000
 => Saddam:[1121,6]; score:1.000000
	FN => Munqith al-Faroon:[1932,17]; score:1.000000

************************ System Result: ***************************
	FP => Iraqi:[390,5]; score:1.000000
	FP => execution:[1293,9]; score:1.000000
	FP => response:[4396,8]; score:1.000000
	FP => forces:[876,6]; score:1.000000
	FP => under arrest:[3762,12]; score:1.000000
	FP => audio:[908,5]; score:1.000000
 => US military:[4822,11]; score:1.000000
	FP => anonymity:[788,9]; score:1.000000
	FP => prison:[4977,6]; score:1.000000
	FP => national security adviser:[2853,25]; score:1.000000
	FP => openly:[2419,6]; score:1.000000
	FP => heard:[1427,5]; score:1.000000
	FP => case:[1971,4]; score:1.000000
	FP => reach:[2968,5]; score:1.000000
 => Al-Maliki:[1309,9]; score:1.000000
	FP => interrogation:[677,13]; score:1.000000
	FP => mobile phone:[2248,12]; score:1.000000
	FP => heard:[4005,5]; score:1.000000
	FP => conduct:[1383,7]; score:1.000000
	FP => telephone:[2352,9]; score:1.000000
	FP => translator:[3858,10]; score:1.000000
	FP => Maj. Gen.:[4406,9]; score:1.000000
	FP => officially:[281,10]; score:1.000000
	FP => interview:[2362,9]; score:1.000000
	FP => arrested:[858,8]; score:1.000000
	FP => comment:[2941,7]; score:1.000000
 => Saddam:[3998,6]; score:1.000000
	FP => aide:[3038,4]; score:1.000000
 => Saddam:[1442,6]; score:1.000000
	FP => squad:[5057,5]; score:1.000000
 => Saddam:[935,6]; score:1.000000
	FP => Prime Minister:[1199,14]; score:1.000000
	FP => authorized:[817,10]; score:1.000000
	FP => security:[3441,8]; score:1.000000
	FP => video:[4047,5]; score:1.000000
 => Associated Press:[1148,16]; score:1.000000
	FP => official:[3962,8]; score:1.000000
	FP => close:[3032,5]; score:1.000000
	FP => chant:[4061,5]; score:1.000000
	FP => government officials:[2061,20]; score:1.000000
	FP => pictures:[1921,8]; score:1.000000
	FP => spokesman:[4450,9]; score:1.000000
	FP => officials:[2404,9]; score:1.000000
 => Saddam:[1986,6]; score:1.000000
	FP => car:[3616,3]; score:1.000000
	FP => pictures:[2439,8]; score:1.000000
	FP => handled:[4521,7]; score:1.000000
	FP => prosecutor:[2380,10]; score:1.000000
	FP => hours:[2541,5]; score:1.000000
	FP => reporters:[4466,9]; score:1.000000
	FP => leader:[976,6]; score:1.000000
	FP => execution:[1398,9]; score:1.000000
	FP => charge:[4565,6]; score:1.000000
 => Nouri al-Maliki:[1214,15]; score:1.000000
	FP => national security adviser:[396,25]; score:1.000000
	FP => Wednesday:[4476,9]; score:1.000000
 => Najaf:[3064,5]; score:1.000000
	FP => flight:[3550,6]; score:1.000000
	FP => individuals:[324,11]; score:1.000000
	FP => arrests:[449,7]; score:1.000000
	FP => hanging:[1475,7]; score:1.000000
	FP => prime minister:[747,14]; score:1.000000
	FP => execution:[4495,9]; score:1.000000
	FP => gallows:[2000,7]; score:1.000000
	FP => witnesses:[917,9]; score:1.000000
 => Saddam:[2550,6]; score:1.000000
	FP => put to death:[3388,12]; score:1.000000
	FP => Wednesday:[2978,9]; score:1.000000
	FP => day:[1117,3]; score:1.000000
	FP => security:[3012,8]; score:1.000000
 => Muqtada:[4071,7]; score:1.000000
	FP => men:[2660,3]; score:1.000000
	FP => person:[523,6]; score:1.000000
	FP => prosecutor:[3472,10]; score:1.000000
	FP => return:[3084,6]; score:1.000000
 => Muqtada:[4080,7]; score:1.000000
	FP => under arrest:[3928,12]; score:1.000000
 => Muqtada:[4089,7]; score:1.000000
 => Web site:[2525,8]; score:1.000000
	FP => prosecutor:[1953,10]; score:1.000000
 => Iraq:[95,4]; score:1.000000
	FP => Chants:[3107,6]; score:1.000000
	FP => probe:[70,5]; score:1.000000
 => Saddam:[553,6]; score:1.000000
	FP => investigation:[1360,13]; score:1.000000
	FP => satellite:[2509,9]; score:1.000000
 => U.S. military:[4436,13]; score:1.000000
	FP => interpreter:[5013,11]; score:1.000000
	FP => handled:[1559,7]; score:1.000000
	FP => Iraqi:[3157,5]; score:1.000000
	FP => video:[2139,5]; score:1.000000
	FP => spokesman:[1503,9]; score:1.000000
	FP => target:[60,6]; score:1.000000
	FP => Shiite:[4157,6]; score:1.000000
 => Al-Jazeera:[2498,10]; score:1.000000
	FP => cell phone:[4036,10]; score:1.000000
	FP => cleric:[4164,6]; score:1.000000
	FP => radical:[4135,7]; score:1.000000
	FP => officials:[490,9]; score:1.000000
	FP => charge:[1608,6]; score:1.000000
	FP => military police:[4914,15]; score:1.000000
	FP => Muqtada:[3118,7]; score:1.000000
	FP => video:[3696,5]; score:1.000000
	FP => hanging:[562,7]; score:1.000000
	FP => Al-Arabiya television:[3715,21]; score:1.000000
	FP => official:[23,8]; score:1.000000
	FP => person:[598,6]; score:1.000000
	FP => officials:[3578,9]; score:1.000000
	FP => execution:[2559,9]; score:1.000000
 => U.S. forces:[4545,11]; score:1.000000
 => Al-Maliki:[0,9]; score:1.000000
	FP => filmed:[609,6]; score:1.000000
 => Saddam:[1121,6]; score:1.000000
	FP => reference:[4101,9]; score:1.000000
	FP => confiscated:[3527,11]; score:1.000000
	FP => smuggled:[3625,8]; score:1.000000
	FP => Iraqi:[1674,5]; score:1.000000
	FP => hanged:[1132,6]; score:1.000000
	FP => recording:[543,9]; score:1.000000
	FP => militia:[4189,7]; score:1.000000
	FP => lights:[2173,6]; score:1.000000
 => Internet:[1089,8]; score:1.000000
	FP => man:[1244,3]; score:1.000000
	FP => execution:[1571,9]; score:1.000000
	FP => Wednesday:[2595,9]; score:1.000000
	FP => bodyguards:[3589,10]; score:1.000000
	FP => video:[2720,5]; score:1.000000
	FP => decision:[4680,8]; score:1.000000
	FP => mobile phones:[3504,13]; score:1.000000
	FP => camera:[2697,6]; score:1.000000
	FP => execution:[47,9]; score:1.000000
	FP => quoted:[1165,6]; score:1.000000
	FP => Saturday:[1103,8]; score:1.000000
	FP => holding:[2676,7]; score:1.000000
 => Saddam:[4756,6]; score:1.000000
	FP => process:[630,7]; score:1.000000
 => Al-Jazeera:[1059,10]; score:1.000000
	FP => execution:[2114,9]; score:1.000000
 => Sunnis:[4258,6]; score:1.000000
	FP => fell:[2790,4]; score:1.000000
 => U.S. military:[1489,13]; score:1.000000
	FP => television:[1070,10]; score:1.000000
	FP => newspaper:[2638,9]; score:1.000000
	FP => person:[3755,6]; score:1.000000
	FP => officials:[3663,9]; score:1.000000
	FP => pictures:[1646,8]; score:1.000000
	FP => decision:[4722,8]; score:1.000000
	FP => key:[4366,3]; score:1.000000
	FP => national security adviser:[102,25]; score:1.000000
	FP => pictures:[3702,8]; score:1.000000
	FP => officials:[3163,9]; score:1.000000
	FP => point:[2775,5]; score:1.000000
	FP => team:[3830,4]; score:1.000000
	FP => video:[218,5]; score:1.000000
	FP => hangmen:[3233,7]; score:1.000000
 => NBC News:[133,8]; score:1.000000
	FP => arrested:[647,8]; score:1.000000
	FP => execution:[2152,9]; score:1.000000
	FP => flown:[3301,5]; score:1.000000
	FP => military police:[5041,15]; score:1.000000
	FP => execution:[620,9]; score:1.000000
	FP => report:[1738,6]; score:1.000000
	FP => guards:[3789,6]; score:1.000000
	FP => Iraqi:[4845,5]; score:1.000000
 => Mahdi Army:[4178,10]; score:1.000000
	FP => interrogating:[505,13]; score:1.000000
	FP => names:[2290,5]; score:1.000000
 => United States:[1534,13]; score:1.000000
	FP => father:[4312,6]; score:1.000000
	FP => Wednesday:[1660,9]; score:1.000000
	FP => official:[2204,8]; score:1.000000
	FP => military intelligence:[3340,21]; score:1.000000
	FP => member:[3806,6]; score:1.000000
	FP => killed:[4323,6]; score:1.000000
 => U.S.:[4391,4]; score:1.000000
	FP => filming:[714,7]; score:1.000000
 => Saddam:[4333,6]; score:1.000000
 => MSNBC:[3852,5]; score:1.000000
	FP => Wednesday:[145,9]; score:1.000000
	FP => cameras:[2261,7]; score:1.000000
	FP => faces:[2324,5]; score:1.000000
	FP => mobile phone:[576,12]; score:1.000000
	FP => cell phone:[2686,10]; score:1.000000
	FP => arrested:[188,8]; score:1.000000
	FP => spoke:[4891,5]; score:1.000000
	FP => accused:[1757,7]; score:1.000000
	FP => dignified:[4768,9]; score:1.000000
	FP => prosecutor:[3204,10]; score:1.000000
	FP => control:[4834,7]; score:1.000000
	FP => talk:[831,4]; score:1.000000
	FP => cleric:[4354,6]; score:1.000000
 => New York Times:[2577,14]; score:1.000000
	FP => prosecutor:[1680,10]; score:1.000000
	FP => courteous:[4784,9]; score:1.000000
	FP => camera phones:[3638,13]; score:1.000000
	FP => execution:[2227,9]; score:1.000000
	FP => video:[1843,5]; score:1.000000
	FP => execution:[1719,9]; score:1.000000
	FP => execution:[3257,9]; score:1.000000
 => Associated Press:[2018,16]; score:1.000000
	FP => case:[343,4]; score:1.000000
 => Maliki:[2844,6]; score:1.000000
	FP => men:[3450,3]; score:1.000000
	FP => arrested:[1248,8]; score:1.000000
	FP => Times:[2888,5]; score:1.000000
 => Muqtada al-Sadr:[4114,15]; score:1.000000
	FP => officials:[3276,9]; score:1.000000
	FP => media:[843,5]; score:1.000000
	FP => official:[1265,8]; score:1.000000
 => Saddam:[3377,6]; score:1.000000
	FP => national security adviser:[1765,25]; score:1.000000
	FP => arrest:[308,6]; score:1.000000
	FP => trapdoor:[2807,8]; score:1.000000
	FP => militant:[4345,8]; score:1.000000
	FP => speaking:[763,8]; score:1.000000
	FP => site:[4984,4]; score:1.000000
	FP => individuals:[166,11]; score:1.000000
	FP => team:[1408,4]; score:1.000000
	FP => executed:[4873,8]; score:1.000000
	FP => execution:[3820,9]; score:1.000000
	FP => reach:[2921,5]; score:1.000000
	FP => guard:[3947,5]; score:1.000000
	FP => person:[3921,6]; score:1.000000
	FP => video:[892,5]; score:1.000000
	FP => video:[2433,5]; score:1.000000
	FP => years:[3458,5]; score:1.000000
P/R/F:0.16371681/0.60655737/0.2578397; tpCount:37.0; fpCount:189.0; fnCount:24.0
[Spo16417540.txt]
***************** Gold Standard: ***********************
 => Saban:[1674,5]; score:1.000000
	FN => LSU:[3018,3]; score:1.000000
 => Saban:[909,5]; score:1.000000
 => Saban:[654,5]; score:1.000000
	FN => Terry:[1169,5]; score:1.000000
	FN => Norm Chow:[2844,9]; score:1.000000
 => Johnson:[2140,7]; score:1.000000
 => Rich Rodriguez:[2438,14]; score:1.000000
	FN => Dolphins:[3649,8]; score:1.000000
	FN => Miami:[421,5]; score:1.000000
 => NFL:[2276,3]; score:1.000000
 => Don Shula:[2092,9]; score:1.000000
 => West Virginia:[2480,13]; score:1.000000
	FN => Indianapolis:[2768,12]; score:1.000000
	FN => Alabama:[2411,7]; score:1.000000
 => Saban:[2986,5]; score:1.000000
	FN => Huizenga:[847,8]; score:1.000000
	FN => Huizenga:[1619,8]; score:1.000000
	FN => Miami:[1971,5]; score:1.000000
	FN => Nick:[1235,4]; score:1.000000
	FN => AFC championship game:[4557,21]; score:1.000000
 => Saban:[2238,5]; score:1.000000
 => Saban:[1728,5]; score:1.000000
	FN => Jim Caldwell:[2791,12]; score:1.000000
	FN => Huizenga:[2922,8]; score:1.000000
	FN => Wayne Huizenga:[433,14]; score:1.000000
	FN => Nick:[1257,4]; score:1.000000
	FN => Huizenga:[629,8]; score:1.000000
	FN => Dolphins:[4735,8]; score:1.000000
 => Pittsburgh Steelers:[2858,19]; score:1.000000
 => Saban:[222,5]; score:1.000000
 => Tuscaloosa:[835,10]; score:1.000000
	FN => Mike Shula:[1607,10]; score:1.000000
 => NFL:[4384,3]; score:1.000000
	FN => Brian Wiedmeier:[3500,15]; score:1.000000
 => Russ Grimm:[2889,10]; score:1.000000
	FN => Crimson Tide:[1550,12]; score:1.000000
	FN => Dolphins:[3979,8]; score:1.000000
 => Oklahoma State:[2521,14]; score:1.000000
 => Saban:[1010,5]; score:1.000000
 => Green Bay:[2679,9]; score:1.000000
 => Saban:[762,5]; score:1.000000
	FN => Alabama:[2495,7]; score:1.000000
 => Saban:[511,5]; score:1.000000
	FN => Ron Rivera:[2660,10]; score:1.000000
 => Saban:[0,5]; score:1.000000
	FN => Huizenga:[3748,8]; score:1.000000
	FN => Terry:[1030,5]; score:1.000000
	FN => Joe Bailey:[3435,10]; score:1.000000
 => Saban:[4360,5]; score:1.000000
	FN => Dolphins:[4528,8]; score:1.000000
	FN => Huizenga:[1211,8]; score:1.000000
	FN => Dolphins:[3004,8]; score:1.000000
	FN => Dolphins:[1471,8]; score:1.000000
	FN => Nick:[1084,4]; score:1.000000
	FN => Dolphins:[3521,8]; score:1.000000
 => Nick Saban:[133,10]; score:1.000000
 => Dan Marino:[4230,10]; score:1.000000
	FN => Alabama:[1765,7]; score:1.000000
	FN => Shula:[3876,5]; score:1.000000
 => Saban:[2342,5]; score:1.000000
	FN => Huizenga:[971,8]; score:1.000000
 => Saban:[1580,5]; score:1.000000
 => San Diego Chargers:[2714,18]; score:1.000000
	FN => Alabama:[241,7]; score:1.000000
 => Saban:[2610,5]; score:1.000000
	FN => Tide:[2387,4]; score:1.000000
 => Chicago Bears:[2624,13]; score:1.000000
	FN => Miami:[3898,5]; score:1.000000
 => Saban:[2365,5]; score:1.000000
	FN => Miami:[4161,5]; score:1.000000
 => Miami Dolphins:[299,14]; score:1.000000
 => Atlanta Falcons:[3596,15]; score:1.000000
 => Daunte Culpepper:[4080,16]; score:1.000000
	FN => Huizenga:[4585,8]; score:1.000000
	FN => Huizenga:[2026,8]; score:1.000000
 => Saban:[585,5]; score:1.000000
 => Tennessee Titans:[2805,16]; score:1.000000
	FN => Randy Mueller:[4438,13]; score:1.000000
 => Jimmy Johnson:[2134,13]; score:1.000000
	FN => Ken Whisenhut:[2904,13]; score:1.000000
	FN => Alabama:[26,7]; score:1.000000
 => Fla.:[126,4]; score:1.000000
	FN => Dolphins:[1797,8]; score:1.000000
	FN => Dolphins Enterprises:[3474,20]; score:1.000000
 => Independence Bowl:[2543,17]; score:1.000000
 => Mike Sherman:[2700,12]; score:1.000000
	FN => LSU:[1445,3]; score:1.000000
	FN => Alabama:[1833,7]; score:1.000000
	FN => Nick:[1160,4]; score:1.000000
	FN => Huizenga:[2316,8]; score:1.000000
	FN => Dolphins:[13,8]; score:1.000000
 => Arizona Cardinals:[3574,17]; score:1.000000
	FN => Huizenga:[526,8]; score:1.000000
	FN => Huizenga:[3093,8]; score:1.000000
	FN => Bama:[148,4]; score:1.000000
	FN => DAVIE:[119,5]; score:1.000000
 => Saban:[1404,5]; score:1.000000
 => Cam Cameron:[2755,11]; score:1.000000

************************ System Result: ***************************
	FP => abandoned:[266,9]; score:1.000000
	FP => seasons:[329,7]; score:1.000000
	FP => guarantee:[4875,9]; score:1.000000
	FP => stay:[2472,4]; score:1.000000
	FP => interest:[813,8]; score:1.000000
	FP => LSU:[3018,3]; score:1.000000
 => Saban:[909,5]; score:1.000000
	FP => Bailey:[3439,6]; score:1.000000
	FP => a team:[3957,6]; score:1.000000
	FP => record:[3964,6]; score:1.000000
	FP => years:[1948,5]; score:1.000000
	FP => bowl game:[1314,9]; score:1.000000
	FP => Miami:[421,5]; score:1.000000
	FP => chief executive officer:[3447,23]; score:1.000000
	FP => instability:[3822,11]; score:1.000000
	FP => lost:[2503,4]; score:1.000000
	FP => Indianapolis:[2768,12]; score:1.000000
	FP => Alabama:[2411,7]; score:1.000000
	FP => deliberation:[208,12]; score:1.000000
 => Saban:[2986,5]; score:1.000000
	FP => owner:[427,5]; score:1.000000
	FP => Brian:[3500,5]; score:1.000000
	FP => week:[2513,4]; score:1.000000
	FP => Miami:[1971,5]; score:1.000000
	FP => face:[4051,4]; score:1.000000
	FP => playoffs:[3927,8]; score:1.000000
	FP => year:[2004,4]; score:1.000000
	FP => coming:[3992,6]; score:1.000000
	FP => haven:[4537,5]; score:1.000000
	FP => December:[2401,8]; score:1.000000
	FP => regime:[4513,6]; score:1.000000
	FP => preference:[1331,10]; score:1.000000
	FP => win:[3087,3]; score:1.000000
	FP => years:[3026,5]; score:1.000000
	FP => season:[4022,6]; score:1.000000
 => Tuscaloosa:[835,10]; score:1.000000
	FP => lifestyle:[1378,9]; score:1.000000
	FP => wife:[1024,4]; score:1.000000
 => Russ Grimm:[2889,10]; score:1.000000
	FP => job:[34,3]; score:1.000000
	FP => Dolphins:[3979,8]; score:1.000000
	FP => Dolphins:[3474,8]; score:1.000000
	FP => years:[1520,5]; score:1.000000
 => Saban:[1010,5]; score:1.000000
