[APW19980903_1073.htm]
***************** Gold Standard: ***********************
 => Association of Art Museum Directors:[1030,35]; score:1.000000
 => Space Telescope Science Institute:[244,33]; score:0.670755
 => Texas:[95,5]; score:0.744822
	FP => Hubble:[1346,6]; score:0.969871
	FP => storm:[1379,5]; score:0.521749
	FP => spacecraft:[971,10]; score:0.719437
	FP => camera:[1353,6]; score:0.709528
 => Earth:[617,5]; score:0.643993
	FP => northern hemisphere:[696,19]; score:0.555248
	FP => mile:[524,4]; score:0.262816
	FP => clouds:[466,6]; score:0.752991
	FP => storm:[1266,5]; score:0.521749
	FP => storm:[883,5]; score:0.521749
 => hurricanes:[600,10]; score:0.821257
 => space telescope:[190,15]; score:0.707287
	FP => red planet:[221,10]; score:0.612292
	FP => April 27:[1182,8]; score:0.386296
 => cyclone:[61,7]; score:0.858178
 => Mars:[157,4]; score:0.612292
	FP => Mars:[32,4]; score:0.612292
	FP => caps:[802,4]; score:0.291898
P/R/F:0.29090908/0.8888889/0.43835613; tpCount:16.0; fpCount:39.0; fnCount:2.0
[APW19980611_0774.htm]
***************** Gold Standard: ***********************
 => data base:[1417,9]; score:1.000000
 => International Police:[277,20]; score:1.000000
 => Budapest:[110,8]; score:1.000000
 => France:[559,6]; score:1.000000
 => East European:[408,13]; score:1.000000
 => art dealers:[1465,11]; score:1.000000
 => communism:[762,9]; score:1.000000
 => illegal traffic:[160,15]; score:1.000000
 => forints:[889,7]; score:1.000000
	FN => illegal art traffic:[40,19]; score:1.000000
	FN => network:[1436,7]; score:1.000000
 => Interpol:[260,8]; score:1.000000
 => auctioneers:[1481,11]; score:1.000000
	FN => Hungarian:[647,9]; score:1.000000

************************ System Result: ***************************
 => data base:[1417,9]; score:0.570055
	FP => 1993:[938,4]; score:0.122071
	FP => rp:[1514,2]; score:0.075963
	FP => Hungary:[1234,7]; score:0.843797
 => East European:[408,13]; score:0.752212
	FP => stolen art:[1275,10]; score:0.386296
	FP => market:[1143,6]; score:0.288548
	FP => museums:[1498,7]; score:0.267816
	FP => king:[61,4]; score:0.373865
	FP => country:[1376,7]; score:0.175692
	FP => 1996:[958,4]; score:0.122071
	FP => Interpol:[1221,8]; score:0.885805
	FP => forints:[998,7]; score:0.804727
	FP => transit:[1255,7]; score:0.260795
	FP => art:[1386,3]; score:0.371322
	FP => country:[1263,7]; score:0.175692
	FP => industry:[724,8]; score:0.265386
	FP => police:[659,6]; score:0.805146
	FP => art:[497,3]; score:0.371322
	FP => traffic:[501,7]; score:0.279600
	FP => combat:[152,6]; score:0.223342
 => forints:[889,7]; score:0.804727
	FP => policemen:[580,9]; score:0.262816
	FP => 1990:[740,4]; score:0.125312
	FP => French:[1195,6]; score:0.761386
 => Budapest:[110,8]; score:0.789128
 => France:[559,6]; score:0.761386
	FP => International police:[3,20]; score:0.653084
	FP => traffic:[1304,7]; score:0.279600
 => illegal traffic:[160,15]; score:0.695189
	FP => network:[1436,7]; score:0.047978
 => Interpol:[260,8]; score:0.885805
	FP => stolen art:[1097,10]; score:0.386296
	FP => police:[198,6]; score:0.805146
 => International Police:[277,20]; score:0.653084
	FP => cataloging:[1361,10]; score:0.202064
	FP => s:[1384,1]; score:0.160795
	FP => Hungary:[820,7]; score:0.843797
	FP => traffic:[52,7]; score:0.279600
 => art dealers:[1465,11]; score:0.465817
	FP => police work:[1082,11]; score:0.061456
 => communism:[762,9]; score:0.813709
	FP => art:[181,3]; score:0.371322
	FP => director:[1179,8]; score:0.231865
	FP => Police officers:[68,15]; score:0.262816
	FP => art:[700,3]; score:0.371322
	FP => traffic:[704,7]; score:0.279600
	FP => special area:[1066,12]; score:0.047978
 => auctioneers:[1481,11]; score:0.342416
	FP => Hungarian:[647,9]; score:0.843797
P/R/F:0.22/0.78571427/0.34374997; tpCount:11.0; fpCount:39.0; fnCount:3.0
[APW19990827_0184.htm]
***************** Gold Standard: ***********************
 => terminal:[89,8]; score:1.000000
	FN => security:[170,8]; score:1.000000
 => concourse:[831,9]; score:1.000000
 => baggage claim:[867,13]; score:1.000000
 => O'Hare International Airport:[227,28]; score:1.000000
 => United Airlines:[58,15]; score:1.000000

************************ System Result: ***************************
	FP => security:[170,8]; score:0.220336
	FP => spokesman:[971,9]; score:0.191788
	FP => carrier:[651,7]; score:0.140282
	FP => spokeswoman:[272,11]; score:0.191788
	FP => AP:[50,2]; score:0.324317
 => baggage claim:[867,13]; score:0.403211
	FP => staircase:[928,9]; score:0.274486
	FP => airline:[479,7]; score:0.488280
	FP => terminal:[451,8]; score:0.103280
	FP => O'Hare:[3,6]; score:0.717111
	FP => CHICAGO:[41,7]; score:0.063886
	FP => terminal:[1101,8]; score:0.103280
 => O'Hare International Airport:[227,28]; score:0.717111
 => United Airlines:[58,15]; score:0.767590
	FP => concourse:[953,9]; score:0.313554
 => terminal:[89,8]; score:0.103280
 => concourse:[831,9]; score:0.313554
	FP => staircase:[1030,9]; score:0.274486
	FP => Chicago police:[748,14]; score:0.784212
P/R/F:0.2631579/0.8333333/0.4; tpCount:5.0; fpCount:14.0; fnCount:1.0
[APW19981130_0743.htm]
***************** Gold Standard: ***********************
 => Lisbon:[454,6]; score:1.000000
 => European Union:[1232,14]; score:1.000000
 => drug trafficking:[1496,16]; score:1.000000
 => illegal immigration:[1469,19]; score:1.000000
	FN => Antonio Guterres:[348,16]; score:1.000000
 => Spain:[82,5]; score:1.000000
 => Iberian peninsula:[160,17]; score:1.000000
 => Jose Maria Aznar:[610,16]; score:1.000000
 => Water supply:[735,12]; score:1.000000
 => volume:[538,6]; score:1.000000
 => water resources:[134,15]; score:1.000000
 => hydroelectric:[933,13]; score:1.000000
 => Portugal:[66,8]; score:1.000000
 => Prime Minister:[330,14]; score:1.000000

************************ System Result: ***************************
	FP => Iberian:[712,7]; score:0.876242
	FP => Spanish Premier:[593,15]; score:0.554755
	FP => country:[1097,7]; score:0.146164
	FP => Albufeira:[400,9]; score:0.883654
	FP => Spain:[16,5]; score:0.802891
	FP => Portugal's:[1015,10]; score:0.738159
	FP => water:[531,5]; score:0.309003
	FP => management:[504,10]; score:0.260386
 => Iberian peninsula:[160,17]; score:0.876242
	FP => curb:[1463,4]; score:0.047218
 => hydroelectric:[933,13]; score:0.652125
 => Portugal:[66,8]; score:0.738159
	FP => Cabinet Members:[1261,15]; score:0.243493
	FP => summit:[390,6]; score:0.182720
 => drug trafficking:[1496,16]; score:0.723055
	FP => order:[1454,5]; score:0.047978
	FP => police:[1429,6]; score:0.796813
 => Jose Maria Aznar:[610,16]; score:0.671253
 => Water supply:[735,12]; score:0.655716
 => volume:[538,6]; score:0.192491
 => water resources:[134,15]; score:0.562055
	FP => water supplies:[48,14]; score:0.655716
	FP => Spanish:[907,7]; score:0.802891
	FP => monitor:[523,7]; score:0.047218
	FP => Albufeira:[1359,9]; score:0.883654
 => Spain:[82,5]; score:0.802891
	FP => Portugal's:[318,10]; score:0.738159
	FP => European:[767,8]; score:0.150547
	FP => railway:[1311,7]; score:0.570135
	FP => Portugal:[3,8]; score:0.738159
 => Prime Minister:[330,14]; score:0.533387
	FP => trade:[866,5]; score:0.295227
 => Lisbon:[454,6]; score:0.634379
 => European Union:[1232,14]; score:0.886118
	FP => summit:[203,6]; score:0.182720
 => illegal immigration:[1469,19]; score:0.759632
	FP => political:[888,9]; score:0.280749
	FP => road:[1302,4]; score:0.223422
	FP => summit:[1369,6]; score:0.182720
	FP => peninsula:[776,9]; score:0.715812
P/R/F:0.325/0.9285714/0.4814815; tpCount:13.0; fpCount:27.0; fnCount:1.0
[APW20000303_0067.htm]
***************** Gold Standard: ***********************
 => Great Lakes:[1164,11]; score:1.000000
 => Grand Marais, Minn:[1525,18]; score:1.000000
 => Plains:[938,6]; score:1.000000
 => Southeast:[910,9]; score:1.000000
 => hail:[235,4]; score:1.000000
 => Tennessee:[145,9]; score:1.000000
 => temperature:[1365,11]; score:1.000000
 => Dallas-Fort Worth International Airport:[498,39]; score:1.000000
 => Green Mountains:[667,15]; score:1.000000
	FN => the West:[885,8]; score:1.000000
	FN => Ohio Valley:[345,11]; score:1.000000
 => Lightning:[215,9]; score:1.000000
	FN => Alice:[1492,5]; score:1.000000
 => wind:[244,4]; score:1.000000
 => freezing:[827,8]; score:1.000000
 => Louisiana:[101,9]; score:1.000000
 => Adirondack:[649,10]; score:1.000000
	FN => Washington:[1035,10]; score:1.000000
 => Gulf Coast:[81,10]; score:1.000000
 => Severe thunderstorms:[27,20]; score:1.000000
 => Maine:[749,5]; score:1.000000
 => the Carolinas:[183,13]; score:1.000000
 => Pennsylvania:[728,12]; score:1.000000
 => Georgia:[117,7]; score:1.000000
	FN => wind-chill:[793,10]; score:1.000000
 => Oklahoma:[411,8]; score:1.000000
 => Northwest:[1214,9]; score:1.000000
 => Oregon:[1053,6]; score:1.000000
	FN => Califorainia:[995,12]; score:1.000000
 => mid-Atlantic states:[1228,19]; score:1.000000
 => Midwest:[1152,7]; score:1.000000
 => Rockies:[898,7]; score:1.000000
 => Rain:[159,4]; score:1.000000
 => Northeast:[583,9]; score:1.000000
 => Cotulla:[1477,7]; score:1.000000

************************ System Result: ***************************
	FP => Thursday:[425,8]; score:0.047978
	FP => forecast:[170,8]; score:0.291788
 => Southeast:[910,9]; score:0.306073
 => Tennessee:[145,9]; score:0.775041
 => temperature:[1365,11]; score:0.702261
 => Dallas-Fort Worth International Airport:[498,39]; score:0.825001
	FP => Texas:[400,5]; score:0.543880
	FP => Plains:[1265,6]; score:0.231182
	FP => New England:[1112,11]; score:0.762595
	FP => Ohio Valley:[345,11]; score:0.845039
	FP => forecast:[55,8]; score:0.291788
	FP => Southeast:[1305,9]; score:0.306073
	FP => forecast:[698,8]; score:0.291788
 => freezing:[827,8]; score:0.260386
	FP => forecast:[1083,8]; score:0.291788
	FP => The Nation:[3,10]; score:0.810755
	FP => Southwest:[1316,9]; score:0.207978
 => Adirondack:[649,10]; score:0.329228
	FP => Washington:[1035,10]; score:0.368817
	FP => wind:[454,4]; score:0.573845
	FP => hail:[460,4]; score:0.858539
	FP => Texas:[1455,5]; score:0.543880
 => the Carolinas:[183,13]; score:0.898496
 => Pennsylvania:[728,12]; score:0.844822
 => Georgia:[117,7]; score:0.663064
	FP => wind-chill:[793,10]; score:0.715812
 => Northwest:[1214,9]; score:0.140282
	FP => rain:[475,4]; score:0.374345
 => Oregon:[1053,6]; score:0.844822
 => Midwest:[1152,7]; score:0.740919
 => Rockies:[898,7]; score:0.633954
	FP => mph:[257,3]; score:0.562055
 => Northeast:[583,9]; score:0.345580
	FP => forecast:[871,8]; score:0.291788
 => Great Lakes:[1164,11]; score:0.714785
 => Plains:[938,6]; score:0.231182
 => hail:[235,4]; score:0.858539
	FP => storm system:[372,12]; score:0.297788
 => Grand Marais:[1525,12]; score:0.456071
 => Green Mountains:[667,15]; score:0.646968
 => Lightning:[215,9]; score:0.775494
 => wind:[244,4]; score:0.573845
	FP => 60s, 70s and 80s:[1281,16]; score:0.047978
	FP => Plains:[1341,6]; score:0.231182
	FP => degrees:[1440,7]; score:0.160795
	FP => continental United States:[1395,25]; score:0.589302
 => Louisiana:[101,9]; score:0.694149
	FP => Rockies:[1193,7]; score:0.633954
 => Gulf Coast:[81,10]; score:0.588633
 => Severe thunderstorms:[27,20]; score:0.783384
	FP => Thursday:[1424,8]; score:0.047978
 => Maine:[749,5]; score:0.675041
	FP => Northeast:[1140,9]; score:0.345580
	FP => Lighter:[307,7]; score:0.075963
 => Oklahoma:[411,8]; score:0.708402
 => mid-Atlantic states:[1228,19]; score:0.855321
	FP => rain:[287,4]; score:0.374345
 => Rain:[159,4]; score:0.374345
 => Cotulla:[1477,7]; score:0.624817
P/R/F:0.4915254/0.82857144/0.61702126; tpCount:29.0; fpCount:30.0; fnCount:6.0
[APW19980930_0284.htm]
***************** Gold Standard: ***********************
 => curator:[39,7]; score:1.000000
 => heist:[187,5]; score:1.000000
 => Alfred Sisley:[630,13]; score:1.000000
 => Riviera:[736,7]; score:1.000000
 => Impressionist:[103,13]; score:1.000000
 => Monet:[400,5]; score:1.000000
 => Nice:[449,4]; score:1.000000
	FN => Saint Laurent du Var:[755,20]; score:1.000000

************************ System Result: ***************************
	FP => Dieppe:[616,6]; score:0.554111
	FP => s:[646,1]; score:0.147978
	FP => gagged:[1007,6]; score:0.047978
 => Monet:[400,5]; score:0.942789
	FP => police:[498,6]; score:0.655716
	FP => anonymity:[543,9]; score:0.096199
	FP => police:[254,6]; score:0.655716
 => Riviera:[736,7]; score:0.156382
 => Nice:[449,4]; score:0.546579
	FP => Fine Arts:[428,9]; score:0.363916
	FP => police:[778,6]; score:0.655716
	FP => 1897:[587,4]; score:0.138299
	FP => painting:[592,8]; score:0.429198
	FP => masked:[923,6]; score:0.047978
 => heist:[187,5]; score:0.722156
	FP => sail boat:[703,9]; score:0.548061
	FP => Sisley:[414,6]; score:0.949568
	FP => police:[798,6]; score:0.655716
	FP => s:[1213,1]; score:0.147978
	FP => judicial:[489,8]; score:0.307883
	FP => thugs:[330,5]; score:0.075963
	FP => port:[746,4]; score:0.202064
	FP => alarm:[1105,5]; score:0.047978
	FP => museum:[1075,6]; score:0.622368
	FP => Claude Monet's:[572,14]; score:0.942789
 => Impressionist:[103,13]; score:0.529082
	FP => Police:[67,6]; score:0.655716
	FP => Poplars:[676,7]; score:0.476465
 => curator:[39,7]; score:0.535544
	FP => armed robbery:[239,13]; score:0.722156
	FP => museum:[1098,6]; score:0.622368
	FP => 1890:[648,4]; score:0.138299
	FP => museum curator:[212,14]; score:0.535544
	FP => Saint Laurent:[755,13]; score:0.047978
 => Alfred Sisley:[630,13]; score:0.949568
	FP => theft:[880,5]; score:0.682989
	FP => employee:[1045,8]; score:0.155823
	FP => curator:[1205,7]; score:0.535544
	FP => art:[561,3]; score:0.220919
	FP => curator:[823,7]; score:0.535544
	FP => museum:[984,6]; score:0.622368
	FP => library:[1082,7]; score:0.636152
	FP => Impressionist:[3,13]; score:0.529082
	FP => car:[1215,3]; score:0.262816
	FP => theft:[388,5]; score:0.682989
P/R/F:0.15555556/0.875/0.26415092; tpCount:7.0; fpCount:38.0; fnCount:1.0
[APW19980930_0522.htm]
***************** Gold Standard: ***********************
 => prisoners of war:[976,16]; score:1.000000
 => Organization of the Islamic Conference:[1479,38]; score:1.000000
 => Tehran:[712,6]; score:1.000000
 => trade fair:[45,10]; score:1.000000
	FN => Iranian:[172,7]; score:1.000000
 => commercial:[559,10]; score:1.000000
 => acts of sabotage:[1301,16]; score:1.000000
	FN => U.N.:[909,4]; score:1.000000
 => Kermanshah province:[381,19]; score:1.000000
	FN => Mohammad Shariat-Madari:[514,23]; score:1.000000
 => delegation:[284,10]; score:1.000000
 => 1991 Gulf War:[1441,13]; score:1.000000
 => Iraq:[61,4]; score:1.000000
	FN => eight-year war:[872,14]; score:1.000000
 => Taha Yassin Ramadan:[1359,19]; score:1.000000
 => Baghdad:[1158,7]; score:1.000000

************************ System Result: ***************************
	FP => Trade Minister:[498,14]; score:0.047978
	FP => Iraqi Vice President:[1337,20]; score:0.552818
	FP => Iran:[940,4]; score:0.715523
	FP => Islamic Republic News Agency:[199,28]; score:0.844933
	FP => Iraq:[689,4]; score:0.761533
	FP => Tehran:[1142,6]; score:0.668437
	FP => Iraq:[952,4]; score:0.761533
 => 1991 Gulf War:[1441,13]; score:0.877026
	FP => International Trade Fair:[721,24]; score:0.082720
	FP => vj:[1531,2]; score:0.077747
 => Iraq:[61,4]; score:0.761533
 => prisoners of war:[976,16]; score:0.695452
	FP => Iran:[331,4]; score:0.715523
	FP => Tehran:[1423,6]; score:0.668437
 => Kermanshah province:[381,19]; score:0.902794
	FP => Iran:[847,4]; score:0.715523
	FP => war:[1134,3]; score:0.453133
	FP => western:[372,7]; score:0.314392
 => delegation:[284,10]; score:0.192491
	FP => cease-fire:[925,10]; score:0.858178
	FP => Iraq:[856,4]; score:0.761533
	FP => opposition:[1187,10]; score:0.268380
	FP => Saleh:[448,5]; score:0.223342
	FP => international trade fair:[116,24]; score:0.047978
	FP => fair:[608,4]; score:0.223342
 => Baghdad:[1158,7]; score:0.879454
 => Organization of the Islamic Conference:[1479,38]; score:0.471091
	FP => 1980:[1126,4]; score:0.218589
 => trade fair:[45,10]; score:0.790411
	FP => s:[68,1]; score:0.047978
	FP => Shariat:[523,7]; score:0.466073
 => commercial:[559,10]; score:0.165917
	FP => Iraq:[1001,4]; score:0.761533
	FP => Iran:[491,4]; score:0.715523
	FP => Mohammed:[241,8]; score:0.294391
	FP => Iran:[1011,4]; score:0.715523
	FP => Iranian:[1179,7]; score:0.133056
	FP => news agency:[417,11]; score:0.685896
	FP => trade minister:[70,14]; score:0.047978
	FP => minister:[9,8]; score:0.328301
 => Tehran:[712,6]; score:0.668437
	FP => Iranian:[172,7]; score:0.133056
	FP => s:[496,1]; score:0.047978
 => sabotage:[1309,8]; score:0.682637
	FP => business:[798,8]; score:0.236276
	FP => Iran:[29,4]; score:0.715523
	FP => eight-year war:[872,14]; score:0.308010
	FP => Iraqi:[1408,5]; score:0.488442
	FP => Saleh:[256,5]; score:0.223342
 => Taha Yassin Ramadan:[1359,19]; score:0.943686
	FP => Iraqi:[3,5]; score:0.488442
P/R/F:0.23529412/0.75/0.35820895; tpCount:12.0; fpCount:39.0; fnCount:4.0
[APW19980816_0994.htm]
***************** Gold Standard: ***********************
 => Auckland:[633,8]; score:1.000000
 => firearm:[893,7]; score:1.000000
 => crowbar:[799,7]; score:1.000000
	FN => Jacques-Joseph (James) Tissot:[360,29]; score:1.000000
 => shotgun:[595,7]; score:1.000000
 => New Zealand:[23,11]; score:1.000000
 => Auckland Art Gallery:[130,20]; score:1.000000
	FN => Albert Park:[1354,11]; score:1.000000

************************ System Result: ***************************
	FP => New Zealand's:[400,13]; score:0.587482
	FP => Museum:[813,6]; score:0.675855
	FP => French-born:[340,11]; score:0.651856
	FP => painting:[1074,8]; score:0.530661
	FP => visor:[721,5]; score:0.147096
 => shotgun:[595,7]; score:0.814387
 => New Zealand:[23,11]; score:0.587482
 => Auckland Art Gallery:[130,20]; score:0.856620
 => Auckland:[633,8]; score:0.746477
	FP => European:[441,8]; score:0.160795
	FP => 1874:[310,4]; score:0.047978
	FP => police:[187,6]; score:0.754257
	FP => painting:[509,8]; score:0.530661
 => crowbar:[799,7]; score:0.735161
	FP => robber:[1279,6]; score:0.702261
	FP => canvas:[1215,6]; score:0.158116
	FP => Tissot:[383,6]; score:0.466578
	FP => Darrow:[834,6]; score:0.047978
	FP => black:[677,5]; score:0.096199
	FP => crowbar:[1193,7]; score:0.735161
	FP => robbery:[617,7]; score:0.702261
	FP => painting:[10,8]; score:0.530661
	FP => theft:[297,5]; score:0.607099
	FP => motorcycle helmet:[697,17]; score:0.745852
	FP => painting:[82,8]; score:0.530661
	FP => gunman:[1105,6]; score:0.430661
	FP => sawed-off shotgun:[774,17]; score:0.747523
	FP => gloves:[731,6]; score:0.386216
	FP => gallery:[1340,7]; score:0.160795
 => firearm:[893,7]; score:0.744727
	FP => motorcycle:[1440,10]; score:0.804727
	FP => oil:[315,3]; score:0.158724
	FP => clad:[669,4]; score:0.047978
	FP => artist:[352,6]; score:0.607099
	FP => painting:[1124,8]; score:0.530661
	FP => highway:[1476,7]; score:0.570055
P/R/F:0.16666667/0.75/0.27272728; tpCount:6.0; fpCount:30.0; fnCount:2.0
[APW19981109_0140.htm]
***************** Gold Standard: ***********************
 => political:[716,9]; score:1.000000
 => Radio Free Europe:[180,17]; score:1.000000
 => Prague:[587,6]; score:1.000000
 => Munich, Germany:[1084,15]; score:1.000000
 => ambassador:[568,10]; score:1.000000
	FN => East:[1267,4]; score:1.000000
 => the Hague:[121,9]; score:1.000000
 => Iraq:[822,4]; score:1.000000
	FN => West:[1238,4]; score:1.000000
 => Soviet:[1145,6]; score:1.000000
 => economic:[700,8]; score:1.000000
 => the Netherlands:[515,15]; score:1.000000
 => ICJ:[505,3]; score:1.000000
 => Cold War:[1214,8]; score:1.000000
 => Iron Curtain:[1187,12]; score:1.000000
 => Farsi:[957,5]; score:1.000000
 => Kamal Kharrazi:[264,14]; score:1.000000
 => Communist:[1254,9]; score:1.000000
 => censored:[1125,8]; score:1.000000
 => Czech:[612,5]; score:1.000000

************************ System Result: ***************************
	FP => Radio Free Europe:[1041,17]; score:0.942789
	FP => protest:[71,7]; score:0.334191
	FP => 1995:[1316,4]; score:0.218589
	FP => Iran:[549,4]; score:0.885465
	FP => directed:[809,8]; score:0.223342
	FP => vj:[1379,2]; score:0.077747
	FP => Iran:[934,4]; score:0.885465
	FP => government:[620,10]; score:0.579050
	FP => Prague:[745,6]; score:0.887447
	FP => radio:[651,5]; score:0.570135
	FP => Iraq:[943,4]; score:0.732776
	FP => protest:[599,7]; score:0.334191
 => Iraq:[822,4]; score:0.732776
 => Soviet:[1145,6]; score:0.490773
 => economic:[700,8]; score:0.313849
 => Cold War:[1214,8]; score:0.880710
	FP => Iran:[61,4]; score:0.885465
	FP => radio:[31,5]; score:0.570135
 => Kamal Kharrazi:[264,14]; score:0.787305
	FP => language:[965,8]; score:0.263548
	FP => internal affairs:[336,16]; score:0.182720
	FP => radio:[295,5]; score:0.570135
	FP => collapse of communism:[1335,21]; score:0.411331
 => Radio Free Europe:[180,17]; score:0.942789
	FP => Iran:[329,4]; score:0.885465
	FP => Iran:[205,4]; score:0.885465
	FP => station:[880,7]; score:0.082720
	FP => 1951:[1106,4]; score:0.218589
	FP => Prague:[1306,6]; score:0.887447
 => the Netherlands:[515,15]; score:0.764173
	FP => Iran:[473,4]; score:0.885465
	FP => Iran:[985,4]; score:0.885465
	FP => the Hague tribunal:[40,18]; score:0.734020
 => ICJ:[505,3]; score:0.915424
 => Farsi:[957,5]; score:0.389291
 => censored:[1125,8]; score:0.644818
	FP => Czech government:[1010,16]; score:0.706026
 => political:[716,9]; score:0.266464
	FP => station:[779,7]; score:0.082720
	FP => Foreign Minister:[246,16]; score:0.389075
	FP => trial:[845,5]; score:0.223342
	FP => news:[1136,4]; score:0.183948
	FP => s:[334,1]; score:0.047978
 => ambassador:[568,10]; score:0.738449
	FP => American:[760,8]; score:0.651553
	FP => International Court of Justice:[86,30]; score:0.915424
 => Communist:[1254,9]; score:0.629623
	FP => headquarters:[1290,12]; score:0.302942
	FP => Iran:[3,4]; score:0.885465
 => Czech:[612,5]; score:0.470573
 => Prague:[587,6]; score:0.887447
	FP => English-language:[413,16]; score:0.678130
 => Munich, Germany:[1084,15]; score:0.822434
 => the Hague:[121,9]; score:0.744063
	FP => broadcast:[893,9]; score:0.262816
	FP => s:[631,1]; score:0.047978
 => Iron Curtain:[1187,12]; score:0.882997
P/R/F:0.31578946/0.9/0.46753246; tpCount:18.0; fpCount:39.0; fnCount:2.0
[APW19981106_0920.htm]
***************** Gold Standard: ***********************
 => hydroelectric plants:[1237,20]; score:1.000000
 => emissions:[235,9]; score:1.000000
 => nitrogen:[1355,8]; score:1.000000
 => power plant:[144,11]; score:1.000000
 => petroleum:[849,9]; score:1.000000
 => electricity:[185,11]; score:1.000000
 => Oslo:[1490,4]; score:1.000000
 => Norsk Hydro ASA:[63,15]; score:1.000000
 => hydrogen:[124,8]; score:1.000000
 => carbon dioxide:[965,14]; score:1.000000
 => Norway:[1053,6]; score:1.000000
 => state-owned company:[267,19]; score:1.000000
 => natural gas:[809,11]; score:1.000000
 => Norwegian Water Resources and Energy Directorate:[303,48]; score:1.000000

************************ System Result: ***************************
	FP => oil:[1092,3]; score:0.308513
	FP => s:[1282,1]; score:0.203416
	FP => startup:[586,7]; score:0.152876
	FP => plant:[778,5]; score:0.852949
	FP => plant:[1420,5]; score:0.852949
	FP => produce hydrogen:[1336,16]; score:0.064608
	FP => plant:[534,5]; score:0.852949
	FP => climate:[217,7]; score:0.814783
	FP => 2002:[566,4]; score:0.208498
	FP => plants:[1023,6]; score:0.852949
	FP => water:[1312,5]; score:0.664484
	FP => exporter:[1096,8]; score:0.168548
 => hydroelectric plants:[1237,20]; score:0.750355
	FP => Norsk Hydro:[1389,11]; score:0.944095
 => nitrogen:[1355,8]; score:0.780406
	FP => natural gas:[1140,11]; score:0.769893
	FP => generate electricity:[735,20]; score:0.408789
	FP => hydrogen:[723,8]; score:0.533637
 => Oslo:[1490,4]; score:0.575428
	FP => s:[1075,1]; score:0.203416
	FP => technology:[671,10]; score:0.453388
	FP => s:[1207,1]; score:0.203416
	FP => plant:[956,5]; score:0.852949
 => Norway:[1053,6]; score:0.856386
 => state-owned company:[267,19]; score:0.470055
	FP => island:[1441,6]; score:0.609528
	FP => natural gas:[1291,11]; score:0.769893
	FP => natural gas:[1036,11]; score:0.769893
	FP => s:[962,1]; score:0.203416
	FP => 2003:[615,4]; score:0.208498
 => power plant:[144,11]; score:0.537046
 => petroleum:[849,9]; score:0.822789
	FP => emissions:[982,9]; score:0.386469
	FP => hydrogen:[761,8]; score:0.533637
 => hydrogen:[124,8]; score:0.533637
	FP => production:[575,10]; score:0.197399
	FP => construction:[514,12]; score:0.483342
 => carbon dioxide:[965,14]; score:0.842858
	FP => 1999:[508,4]; score:0.047978
	FP => government agencies:[428,19]; score:0.470055
 => natural gas:[809,11]; score:0.769893
 => Norwegian Water Resources and Energy Directorate:[303,48]; score:0.691748
	FP => power plant:[44,11]; score:0.537046
	FP => offshore:[1161,8]; score:0.146164
 => emissions:[235,9]; score:0.386469
	FP => country:[1199,7]; score:0.068397
	FP => carbon dioxide:[1370,14]; score:0.842858
	FP => electricity:[1209,11]; score:0.804639
 => electricity:[185,11]; score:0.804639
	FP => Norsk Hydro:[827,11]; score:0.944095
 => Norsk Hydro ASA:[63,15]; score:0.944095
	FP => Norwegian company:[3,17]; score:0.159285
	FP => plant:[376,5]; score:0.852949
	FP => notified:[289,8]; score:0.675855
P/R/F:0.25925925/1.0/0.4117647; tpCount:14.0; fpCount:40.0; fnCount:0.0
[APW19980603_0791.htm]
***************** Gold Standard: ***********************
 => Linear Accelerator:[691,18]; score:1.000000
 => conscious:[972,9]; score:1.000000
 => radiation:[655,9]; score:1.000000
 => haemorrhage:[145,11]; score:1.000000
 => breast cancer:[118,13]; score:1.000000
 => tissues:[529,7]; score:1.000000
 => brain tumours:[87,13]; score:1.000000
 => capillaries:[1147,11]; score:1.000000
 => cancerous:[506,9]; score:1.000000
 => Bangkok:[251,7]; score:1.000000
 => clotting:[1117,8]; score:1.000000
 => three dimensional:[555,17]; score:1.000000
 => Malformation:[1096,12]; score:1.000000
	FN => Radio Surgery:[297,13]; score:1.000000
	FN => Stereotaxic Surgery:[592,19]; score:1.000000
 => Thailand:[327,8]; score:1.000000

************************ System Result: ***************************
	FP => diseases:[1064,8]; score:0.718050
	FP => radio:[901,5]; score:0.609528
	FP => brain:[138,5]; score:0.598713
	FP => cent:[1193,4]; score:0.052186
 => radiation:[655,9]; score:0.888613
	FP => modern technique:[439,16]; score:0.047978
	FP => brain:[1167,5]; score:0.598713
	FP => medical care:[183,12]; score:0.473448
	FP => Surgery:[604,7]; score:0.789300
	FP => surgery:[478,7]; score:0.789300
	FP => surgery:[862,7]; score:0.789300
 => three dimensional:[555,17]; score:0.208498
 => Malformation:[1096,12]; score:0.482631
	FP => diseases:[69,8]; score:0.718050
	FP => Radio:[420,5]; score:0.609528
	FP => doctors:[742,7]; score:0.395683
 => Thailand:[327,8]; score:0.785445
	FP => blood loss:[1418,10]; score:0.704263
	FP => hospital:[1483,8]; score:0.585891
	FP => surgery:[1387,7]; score:0.789300
	FP => computers:[944,9]; score:0.262816
	FP => brain:[813,5]; score:0.598713
	FP => radio:[1205,5]; score:0.609528
 => capillaries:[1147,11]; score:0.832196
 => Bangkok:[251,7]; score:0.646968
 => clotting:[1117,8]; score:0.813345
	FP => surgery:[382,7]; score:0.789300
